User_ID,Industry,Job_Role,Location,Experience_Years,Primary_AI_Tool,Daily_Token_Usage,Tasks_Automated_Per_Week,Productivity_Gain_Percent,Adoption_Date
USR-3F4A55C1,Marketing,SEO Specialist,Asia-Pacific,14,Gemini (Google),2170,2,2.6,2023-06-18
USR-0AFB931D,Finance,Financial Analyst,North America,24,ChatGPT (OpenAI),1483,1,1.4,2024-11-23
USR-9E9409BC,Education,Instructional Designer,Asia-Pacific,5,Gemini (Google),5988,1,12.8,2022-07-23
USR-2826E70D,Healthcare,Healthcare Analyst,North America,23,ChatGPT (OpenAI),2331,3,2.8,2023-03-11
USR-F6B3357F,Software Development,Software Engineer,Europe,10,Gemini (Google),10540,2,18.4,2026-03-25
USR-2F1A1365,Finance,Accountant,Europe,4,Midjourney,2711,1,1.9,2023-04-05
USR-135CCDC5,Education,Student,Europe,7,ChatGPT (OpenAI),11990,1,21.2,2021-08-22
USR-FC43B51F,Creative & Design,Illustrator,Europe,10,Midjourney,1895,3,3.8,2024-01-06
USR-46F7C49A,Software Development,QA Tester,North America,12,Claude (Anthropic),13959,2,24.6,2023-08-12
USR-87A13951,Finance,Investment Banker,North America,18,Perplexity,2749,1,3.3,2024-06-22
USR-1E1EA440,Healthcare,Clinical Admin,North America,10,Gemini (Google),1595,1,1.3,2023-05-20
USR-DF28C91E,Software Development,QA Tester,Asia-Pacific,5,ChatGPT (OpenAI),9904,2,7.4,2023-12-26
USR-D25202BB,Software Development,Data Scientist,North America,22,Gemini (Google),2001,1,3.6,2023-05-02
USR-4449652A,Healthcare,Clinical Admin,Asia-Pacific,11,ChatGPT (OpenAI),2894,2,2.9,2024-01-03
USR-32325371,Finance,Investment Banker,North America,5,Perplexity,8810,1,16.5,2023-07-05
USR-59F12218,Software Development,DevOps Engineer,North America,12,DeepSeek,44902,6,73.7,2022-04-12
USR-E752A024,Education,Professor,North America,5,Claude (Anthropic),16444,2,22.4,2026-02-01
USR-B13C4858,Education,Instructional Designer,Asia-Pacific,22,ChatGPT (OpenAI),12012,1,14.3,2025-02-26
USR-F6349C57,Marketing,Content Writer,Europe,12,ChatGPT (OpenAI),5388,3,8.6,2021-10-14
USR-D66C6893,Healthcare,Medical Researcher,North America,8,Gemini (Google),5978,1,11.0,2021-10-01
USR-F702F9F7,Finance,Accountant,North America,25,Claude (Anthropic),13127,1,7.4,2023-04-19
USR-23BF6145,Software Development,Data Scientist,Europe,11,Claude (Anthropic),13243,3,22.5,2026-03-05
USR-826A9E26,Education,Instructional Designer,North America,4,ChatGPT (OpenAI),5424,1,5.6,2021-12-15
USR-19DDFC8A,Healthcare,Healthcare Analyst,Latin America,9,Claude (Anthropic),3685,2,3.2,2024-10-09
USR-10FA7C99,Marketing,SEO Specialist,Asia-Pacific,5,Claude (Anthropic),4160,1,3.2,2023-08-03
USR-934D0072,Finance,Accountant,Middle East & Africa,3,ChatGPT (OpenAI),4875,1,4.1,2024-08-14
USR-86AC97C3,Education,Teacher,Asia-Pacific,24,ChatGPT (OpenAI),5444,1,11.4,2023-10-19
USR-D4EECCFA,Finance,Financial Analyst,Europe,24,Perplexity,15004,1,7.0,2024-09-19
USR-E6300374,Software Development,QA Tester,Europe,20,GitHub Copilot,31351,4,31.9,2024-02-29
USR-F41D7DD9,Creative & Design,Illustrator,Europe,19,ChatGPT (OpenAI),6973,1,14.4,2021-09-20
USR-2645EDD8,Finance,Accountant,North America,14,Claude (Anthropic),3164,1,6.1,2023-04-05
USR-4978CAC9,Software Development,QA Tester,Asia-Pacific,21,ChatGPT (OpenAI),6238,1,9.9,2023-05-20
USR-37FEFB83,Creative & Design,Graphic Designer,North America,20,ChatGPT (OpenAI),13846,2,23.8,2024-10-12
USR-3B88AAF0,Education,Instructional Designer,North America,16,Claude (Anthropic),11394,1,9.1,2025-03-29
USR-13E35738,Finance,Financial Analyst,North America,10,Claude (Anthropic),11700,1,10.9,2025-01-06
USR-E713E726,Software Development,DevOps Engineer,North America,2,GitHub Copilot,29962,4,44.4,2023-11-06
USR-266975FA,Software Development,Data Scientist,North America,7,GitHub Copilot,19138,2,22.0,2026-02-20
USR-7AF207F9,Creative & Design,Graphic Designer,North America,14,ChatGPT (OpenAI),9331,1,12.4,2023-11-09
USR-4574DAEA,Education,Instructional Designer,Asia-Pacific,21,Perplexity,2495,1,2.6,2024-09-24
USR-956731A8,Finance,Financial Analyst,North America,14,ChatGPT (OpenAI),11366,2,5.9,2024-09-09
USR-12D87191,Marketing,Social Media Manager,Europe,23,Gemini (Google),9686,1,11.3,2023-09-06
USR-3F6692A9,Finance,Financial Analyst,Asia-Pacific,7,Gemini (Google),12077,2,8.3,2023-02-25
USR-B49DF89D,Finance,Accountant,Middle East & Africa,2,Gemini (Google),14381,3,25.3,2024-03-20
USR-FCBE78DF,Finance,Accountant,Asia-Pacific,14,ChatGPT (OpenAI),8323,3,9.0,2025-09-02
USR-43805754,Creative & Design,Illustrator,Europe,13,Midjourney,626,2,0.7,2024-04-19
USR-6AEA619E,Finance,Accountant,Asia-Pacific,22,ChatGPT (OpenAI),4629,2,6.8,2024-02-29
USR-9D7E11DF,Education,Student,Europe,11,Gemini (Google),4551,1,5.5,2024-10-07
USR-6920F84D,Healthcare,Clinical Admin,North America,4,Claude (Anthropic),15264,2,21.7,2023-09-04
USR-AE0846DD,Marketing,Content Writer,Asia-Pacific,5,ChatGPT (OpenAI),14190,2,20.4,2022-03-24
USR-049B5D0A,Finance,Accountant,Europe,7,Perplexity,7884,1,15.8,2022-08-09
USR-23724DBC,Creative & Design,Video Editor,North America,9,Midjourney,577,3,0.3,2024-05-08
USR-2C8532C9,Software Development,DevOps Engineer,North America,20,Claude (Anthropic),5133,1,9.4,2024-10-05
USR-A4AC6E03,Software Development,QA Tester,North America,4,GitHub Copilot,26067,2,15.9,2025-11-23
USR-3A5C8BF3,Education,Instructional Designer,Asia-Pacific,1,ChatGPT (OpenAI),12709,1,15.5,2023-05-18
USR-0841F789,Finance,Investment Banker,Europe,9,Gemini (Google),6959,1,3.4,2021-01-04
USR-86F64979,Healthcare,Healthcare Analyst,Asia-Pacific,24,Perplexity,3887,3,6.6,2025-02-21
USR-6B185014,Marketing,SEO Specialist,Europe,5,ChatGPT (OpenAI),11244,1,20.1,2024-09-04
USR-DA39DE38,Creative & Design,Graphic Designer,Asia-Pacific,8,Midjourney,1783,1,2.2,2021-12-15
USR-7855FAD6,Creative & Design,Video Editor,Asia-Pacific,19,Gemini (Google),11996,2,21.9,2024-06-04
USR-C7FA0A02,Marketing,Marketing Analyst,Europe,4,ChatGPT (OpenAI),9161,2,9.4,2024-08-26
USR-1E1779F5,Marketing,Social Media Manager,North America,24,ChatGPT (OpenAI),4989,3,6.4,2021-10-11
USR-06244EFD,Education,Instructional Designer,Asia-Pacific,25,ChatGPT (OpenAI),8366,3,11.1,2025-03-16
USR-B18AF97D,Education,Professor,Asia-Pacific,19,ChatGPT (OpenAI),10416,2,14.5,2023-10-09
USR-5E9E539F,Creative & Design,Graphic Designer,Europe,8,Midjourney,2687,3,2.2,2024-04-06
USR-249CC01D,Creative & Design,Graphic Designer,North America,14,Midjourney,1873,1,1.8,2023-04-22
USR-215C5FCA,Marketing,Content Writer,Asia-Pacific,10,ChatGPT (OpenAI),3344,2,2.3,2025-03-19
USR-8E7B8A49,Finance,Accountant,Europe,9,ChatGPT (OpenAI),8043,2,17.9,2023-03-10
USR-E766E400,Marketing,Marketing Analyst,North America,13,Gemini (Google),5258,3,9.2,2024-04-01
USR-48AC1A10,Healthcare,Clinical Admin,Asia-Pacific,19,ChatGPT (OpenAI),4590,1,10.0,2026-06-03
USR-8CB9ED46,Marketing,Content Writer,North America,18,Claude (Anthropic),4683,3,7.5,2023-02-01
USR-B5DBB587,Finance,Investment Banker,North America,19,Claude (Anthropic),9392,1,9.7,2024-10-07
USR-1EA7DCE5,Finance,Accountant,North America,3,Claude (Anthropic),5030,1,4.3,2022-07-03
USR-37FD589B,Software Development,Data Scientist,Asia-Pacific,7,Claude (Anthropic),4796,2,6.0,2023-03-17
USR-C6F4FB2B,Marketing,Marketing Analyst,North America,17,ChatGPT (OpenAI),10309,1,8.2,2024-04-26
USR-BC1E47B5,Marketing,Content Writer,North America,4,ChatGPT (OpenAI),2722,3,6.2,2024-10-30
USR-DC2C24BD,Marketing,Content Writer,Europe,17,Perplexity,5847,2,5.5,2023-01-26
USR-DBDE54E6,Creative & Design,Illustrator,Asia-Pacific,24,Gemini (Google),13188,2,16.9,2024-08-09
USR-AC5AFF6C,Finance,Financial Analyst,Asia-Pacific,17,Perplexity,1888,3,4.0,2023-07-05
USR-6BCCF1BD,Healthcare,Healthcare Analyst,North America,25,Gemini (Google),14010,1,10.4,2025-12-03
USR-D184735C,Creative & Design,Video Editor,Asia-Pacific,7,Midjourney,1588,3,1.7,2023-11-30
USR-2B6FF640,Marketing,Marketing Analyst,North America,6,ChatGPT (OpenAI),5853,1,7.9,2021-09-21
USR-B0097601,Marketing,Social Media Manager,North America,10,ChatGPT (OpenAI),11644,3,6.5,2023-04-30
USR-82680034,Education,Student,North America,17,Gemini (Google),4482,3,2.8,2023-08-23
USR-A145CECE,Marketing,SEO Specialist,Europe,6,Claude (Anthropic),12006,2,6.7,2022-01-27
USR-DCFB4EC5,Creative & Design,Illustrator,Europe,21,ChatGPT (OpenAI),3284,1,1.9,2023-12-22
USR-F3AC02A2,Marketing,Marketing Analyst,Asia-Pacific,11,ChatGPT (OpenAI),12880,2,20.6,2023-05-22
USR-34648045,Software Development,Data Scientist,Asia-Pacific,23,ChatGPT (OpenAI),10321,1,12.9,2023-09-20
USR-1A66BA92,Finance,Accountant,Asia-Pacific,24,ChatGPT (OpenAI),1087,1,2.5,2024-07-24
USR-67FF3184,Education,Teacher,Europe,2,Claude (Anthropic),2221,3,2.4,2023-11-21
USR-6CCE9CC0,Software Development,DevOps Engineer,North America,6,Claude (Anthropic),2809,1,5.3,2023-07-13
USR-14503D52,Healthcare,Medical Researcher,Europe,10,Perplexity,7786,2,4.7,2023-05-02
USR-4DD9FEC9,Finance,Accountant,North America,2,Gemini (Google),3011,2,4.2,2024-08-19
USR-27F0B70F,Creative & Design,Graphic Designer,North America,15,Midjourney,1302,3,0.8,2024-09-09
USR-C0180E98,Creative & Design,Video Editor,North America,11,Midjourney,2262,3,3.5,2023-09-04
USR-594AFAC1,Education,Teacher,North America,15,ChatGPT (OpenAI),12644,3,7.5,2022-12-01
USR-1E5C8ADA,Creative & Design,Graphic Designer,North America,18,Perplexity,12075,2,17.5,2024-11-27
USR-8A81C046,Finance,Investment Banker,Europe,11,ChatGPT (OpenAI),10880,2,20.8,2025-01-05
USR-4703833D,Software Development,Data Scientist,North America,23,Claude (Anthropic),8525,2,17.6,2023-04-12
USR-CC930977,Creative & Design,Video Editor,North America,13,Midjourney,2385,3,3.8,2024-06-22
USR-CD01F117,Education,Teacher,North America,14,ChatGPT (OpenAI),3108,2,3.1,2023-04-14
USR-44B7E756,Software Development,DevOps Engineer,Europe,5,GitHub Copilot,46512,5,46.5,2022-09-22
USR-33B3FAFB,Finance,Investment Banker,Asia-Pacific,5,Claude (Anthropic),11036,3,23.8,2025-08-03
USR-3A85C53C,Healthcare,Healthcare Analyst,Asia-Pacific,23,Perplexity,4990,1,4.1,2023-09-04
USR-5A04EF31,Healthcare,Clinical Admin,Europe,17,ChatGPT (OpenAI),3421,1,5.6,2024-12-17
USR-E99AF24F,Creative & Design,Graphic Designer,North America,1,ChatGPT (OpenAI),3536,3,4.6,2024-11-12
USR-29F63E00,Finance,Accountant,North America,13,Perplexity,4124,1,2.9,2023-01-20
USR-B209422F,Software Development,Software Engineer,North America,14,GitHub Copilot,13522,1,9.9,2023-12-02
USR-E76B1F01,Healthcare,Healthcare Analyst,North America,1,ChatGPT (OpenAI),8374,1,14.4,2023-01-03
USR-4CDB4A67,Finance,Accountant,Asia-Pacific,14,Gemini (Google),4765,2,4.9,2024-06-29
USR-96714097,Marketing,Content Writer,North America,24,ChatGPT (OpenAI),11004,2,19.6,2024-04-06
USR-7992B1B0,Education,Student,Europe,14,Gemini (Google),3287,2,4.6,2021-07-05
USR-BDF80E05,Software Development,Software Engineer,North America,22,Claude (Anthropic),1652,1,1.3,2026-01-07
USR-310F86D8,Marketing,SEO Specialist,Europe,12,ChatGPT (OpenAI),3392,2,5.7,2023-12-27
USR-0A3BDE92,Education,Student,North America,22,Claude (Anthropic),13224,4,28.5,2023-01-31
USR-86BC4C5D,Creative & Design,Graphic Designer,Asia-Pacific,3,Midjourney,1150,3,0.9,2024-08-14
USR-5A0DE995,Finance,Financial Analyst,Europe,22,Claude (Anthropic),14469,1,8.9,2024-12-03
USR-674D1FC6,Creative & Design,Graphic Designer,Asia-Pacific,5,Claude (Anthropic),6484,3,7.9,2024-08-15
USR-982BE719,Creative & Design,Graphic Designer,North America,19,Midjourney,798,3,0.6,2023-07-23
USR-C2208F60,Healthcare,Healthcare Analyst,Asia-Pacific,19,ChatGPT (OpenAI),11142,1,14.8,2024-04-17
USR-C5A2E69D,Education,Professor,North America,3,Claude (Anthropic),7303,2,6.2,2023-03-12
USR-0CA24E5E,Education,Teacher,Europe,12,Gemini (Google),1997,1,4.4,2026-02-02
USR-D9112F84,Software Development,DevOps Engineer,Asia-Pacific,10,ChatGPT (OpenAI),3419,3,2.2,2024-11-07
USR-2F59BD67,Marketing,Marketing Analyst,Asia-Pacific,17,ChatGPT (OpenAI),12328,2,23.6,2024-03-20
USR-E0F0B081,Creative & Design,UI/UX Designer,North America,23,Midjourney,2417,2,1.7,2023-07-20
USR-C5973A29,Education,Student,Europe,5,Perplexity,10929,1,15.6,2022-09-08
USR-5983F5B3,Healthcare,Medical Researcher,Asia-Pacific,23,Claude (Anthropic),10268,2,18.4,2024-02-10
USR-886359FD,Healthcare,Healthcare Analyst,North America,14,ChatGPT (OpenAI),2620,1,5.1,2024-10-25
USR-76519BEE,Finance,Accountant,Asia-Pacific,1,Gemini (Google),1560,2,1.0,2023-06-10
USR-3866918A,Marketing,Marketing Analyst,Asia-Pacific,7,ChatGPT (OpenAI),13101,2,8.9,2024-10-13
USR-912B61B9,Education,Student,Latin America,1,Gemini (Google),3515,1,7.4,2024-09-12
USR-0CD2B71C,Marketing,Social Media Manager,North America,5,ChatGPT (OpenAI),1330,2,0.7,2024-01-31
USR-E76B156B,Healthcare,Medical Researcher,North America,24,Gemini (Google),13125,1,10.8,2021-04-25
USR-FE3AD74D,Marketing,SEO Specialist,Europe,3,Perplexity,9236,2,16.2,2024-08-25
USR-411EC92B,Creative & Design,Illustrator,Asia-Pacific,10,Midjourney,771,3,1.0,2021-01-13
USR-B18E0AAA,Creative & Design,Graphic Designer,Europe,17,Midjourney,2168,1,1.4,2024-04-20
USR-0A3FE153,Finance,Investment Banker,Asia-Pacific,21,Claude (Anthropic),13428,3,7.9,2026-04-30
USR-17BA4C47,Education,Student,Europe,12,Gemini (Google),8906,3,6.3,2021-02-27
USR-7FF851DC,Software Development,QA Tester,Latin America,3,GitHub Copilot,27789,4,36.0,2026-04-05
USR-C94F5C40,Creative & Design,Graphic Designer,Asia-Pacific,7,Midjourney,2237,3,1.2,2021-04-02
USR-21F2BF68,Creative & Design,Graphic Designer,North America,18,Midjourney,2635,1,1.3,2024-10-27
USR-BE1A3B78,Creative & Design,Graphic Designer,Latin America,9,ChatGPT (OpenAI),3323,3,2.8,2024-01-23
USR-9E97B77E,Finance,Accountant,Asia-Pacific,8,Claude (Anthropic),15025,1,15.3,2024-06-29
USR-BAEFEC74,Education,Instructional Designer,Europe,19,ChatGPT (OpenAI),11907,1,10.7,2023-03-17
USR-B9E8D598,Healthcare,Medical Researcher,Asia-Pacific,13,ChatGPT (OpenAI),12007,1,10.1,2023-05-30
USR-1FFC1D70,Education,Instructional Designer,North America,7,ChatGPT (OpenAI),10489,2,8.1,2023-04-03
USR-05D0FE15,Education,Instructional Designer,North America,16,Claude (Anthropic),8067,1,19.5,2026-04-24
USR-CBCFF9BA,Healthcare,Clinical Admin,Europe,14,Perplexity,1361,2,1.6,2024-11-26
USR-B2292C24,Finance,Accountant,Middle East & Africa,13,Claude (Anthropic),10081,3,7.4,2026-02-26
USR-EAB3886F,Marketing,Marketing Analyst,Latin America,23,Claude (Anthropic),2133,2,3.5,2024-03-06
USR-323298ED,Finance,Investment Banker,Asia-Pacific,9,Gemini (Google),2042,2,2.4,2026-05-24
USR-16528E94,Education,Student,North America,19,Perplexity,12312,3,24.3,2023-06-03
USR-29E17AF5,Healthcare,Medical Researcher,Europe,4,Gemini (Google),15431,1,11.3,2024-06-01
USR-C8753693,Education,Instructional Designer,North America,17,ChatGPT (OpenAI),1288,3,1.9,2023-06-14
USR-F6F3C328,Education,Student,Asia-Pacific,10,Claude (Anthropic),11937,2,22.1,2024-12-26
USR-B7C089E6,Marketing,Social Media Manager,Asia-Pacific,23,ChatGPT (OpenAI),7307,3,8.6,2024-03-30
USR-DFE04012,Marketing,Content Writer,Europe,16,Claude (Anthropic),6744,1,4.6,2023-12-25
USR-616CA6CB,Creative & Design,Video Editor,North America,23,Perplexity,10509,1,12.8,2025-02-12
USR-7E8872C7,Healthcare,Medical Researcher,Europe,5,Claude (Anthropic),2105,2,4.0,2021-02-20
USR-A0AD17D2,Marketing,Social Media Manager,Asia-Pacific,16,ChatGPT (OpenAI),10240,1,10.3,2025-11-02
USR-8B690756,Marketing,Content Writer,North America,23,Claude (Anthropic),6094,3,5.4,2023-10-16
USR-1CFD7A40,Education,Instructional Designer,North America,17,Perplexity,8415,1,9.7,2023-01-18
USR-04FA3F78,Healthcare,Healthcare Analyst,Asia-Pacific,15,ChatGPT (OpenAI),2314,1,4.0,2024-06-01
USR-6DD2FD7B,Healthcare,Medical Researcher,Middle East & Africa,16,Midjourney,2570,2,5.3,2024-11-25
USR-DBC172FE,Education,Student,Europe,12,ChatGPT (OpenAI),9340,1,11.4,2025-04-20
USR-D66B9E2E,Marketing,Social Media Manager,Europe,15,ChatGPT (OpenAI),12224,2,25.4,2025-10-22
USR-3F2EBE99,Creative & Design,Graphic Designer,Europe,21,Midjourney,2711,2,2.6,2024-05-14
USR-5E81C6E0,Marketing,Content Writer,North America,12,ChatGPT (OpenAI),13424,1,14.7,2021-05-17
USR-748294C0,Finance,Financial Analyst,Europe,8,ChatGPT (OpenAI),11610,2,20.4,2025-09-25
USR-B2A270EF,Software Development,QA Tester,North America,8,GitHub Copilot,14689,1,21.7,2021-12-19
USR-8D648385,Education,Student,Europe,23,ChatGPT (OpenAI),9432,1,11.1,2025-11-05
USR-921C2118,Healthcare,Healthcare Analyst,Asia-Pacific,3,Perplexity,2218,3,4.3,2024-09-27
USR-2775FFBE,Healthcare,Clinical Admin,Europe,18,Gemini (Google),8763,3,5.9,2024-01-21
USR-A4826806,Software Development,DevOps Engineer,Europe,1,ChatGPT (OpenAI),9960,2,19.9,2023-08-13
USR-9A7E72BC,Education,Teacher,North America,9,Claude (Anthropic),14881,3,9.9,2024-01-23
USR-6C71B88B,Software Development,QA Tester,North America,19,Claude (Anthropic),10675,1,7.0,2025-12-26
USR-31B40E3B,Finance,Investment Banker,North America,18,Claude (Anthropic),4052,1,9.0,2023-03-16
USR-28A8CB29,Marketing,Social Media Manager,Asia-Pacific,2,Perplexity,14171,1,9.4,2024-07-22
USR-D64A6561,Healthcare,Medical Researcher,North America,23,ChatGPT (OpenAI),15444,1,14.6,2025-04-20
USR-4F1D3E4F,Finance,Financial Analyst,Asia-Pacific,21,ChatGPT (OpenAI),10343,2,18.1,2022-11-21
USR-1AE4100E,Education,Student,Europe,25,Perplexity,3095,1,5.9,2024-06-16
USR-8FF122AB,Education,Teacher,Europe,23,Gemini (Google),6569,1,6.1,2026-04-30
USR-DACB7992,Healthcare,Clinical Admin,Europe,4,Gemini (Google),16571,1,9.1,2021-11-04
USR-89964DFE,Creative & Design,UI/UX Designer,North America,1,Midjourney,2268,2,2.7,2022-05-28
USR-D80A0BD8,Healthcare,Medical Researcher,North America,18,Midjourney,1678,2,1.7,2024-06-02
USR-0A7B271D,Healthcare,Medical Researcher,Latin America,22,ChatGPT (OpenAI),11393,2,22.0,2026-06-04
USR-F3345E76,Software Development,Software Engineer,North America,20,ChatGPT (OpenAI),11924,2,15.4,2023-04-21
USR-ADDB066B,Software Development,QA Tester,North America,5,ChatGPT (OpenAI),3706,1,2.7,2024-06-26
USR-3248EC6B,Software Development,Software Engineer,Asia-Pacific,7,DeepSeek,16758,1,12.8,2021-01-12
USR-9C9B3855,Finance,Accountant,Latin America,25,ChatGPT (OpenAI),17482,3,11.8,2024-05-03
USR-04B950F5,Education,Student,North America,8,ChatGPT (OpenAI),12345,2,16.9,2024-05-07
USR-0249FFFC,Creative & Design,Illustrator,Middle East & Africa,25,Perplexity,14124,1,15.3,2024-11-04
USR-4BC1DC62,Marketing,Social Media Manager,North America,14,Perplexity,12562,1,12.9,2024-07-06
USR-AF167485,Creative & Design,UI/UX Designer,Asia-Pacific,7,ChatGPT (OpenAI),6613,1,11.6,2023-09-04
USR-9821598F,Finance,Investment Banker,North America,16,Gemini (Google),6506,1,7.3,2024-03-27
USR-BC63E737,Education,Professor,Europe,21,Claude (Anthropic),11480,1,6.4,2023-02-11
USR-01C66850,Finance,Investment Banker,Europe,25,Claude (Anthropic),6479,1,10.3,2024-09-27
USR-3144174E,Education,Instructional Designer,Europe,24,ChatGPT (OpenAI),3607,3,8.0,2023-09-18
USR-D53E25FF,Education,Professor,North America,10,Claude (Anthropic),15449,2,16.5,2024-11-20
USR-2ABFA43C,Software Development,Software Engineer,Latin America,18,Claude (Anthropic),10997,2,15.4,2024-11-15
USR-2203D8E1,Education,Instructional Designer,North America,6,ChatGPT (OpenAI),8129,1,14.4,2026-03-13
USR-805FE772,Creative & Design,Video Editor,North America,8,ChatGPT (OpenAI),16185,2,22.0,2024-12-14
USR-54292D91,Healthcare,Clinical Admin,Middle East & Africa,15,Claude (Anthropic),1813,1,3.2,2023-07-21
USR-D2D2A3F3,Finance,Financial Analyst,Europe,18,Claude (Anthropic),7625,2,9.0,2023-07-28
USR-CF435D9B,Creative & Design,Graphic Designer,Asia-Pacific,14,Midjourney,1792,1,3.2,2025-08-16
USR-C4496591,Healthcare,Clinical Admin,Asia-Pacific,20,Claude (Anthropic),1185,1,1.7,2023-08-22
USR-FAF6754F,Education,Teacher,North America,4,Claude (Anthropic),9069,1,11.6,2021-12-10
USR-413E8632,Healthcare,Healthcare Analyst,Europe,7,ChatGPT (OpenAI),14838,1,14.0,2023-04-02
USR-07EECEAF,Finance,Investment Banker,Europe,15,Gemini (Google),6285,1,10.4,2024-08-25
USR-8AC057EF,Healthcare,Medical Researcher,Asia-Pacific,7,Perplexity,14089,1,14.1,2024-12-26
USR-22422634,Marketing,SEO Specialist,Latin America,25,Claude (Anthropic),10416,1,12.5,2023-03-26
USR-774422B8,Software Development,Software Engineer,Asia-Pacific,9,Claude (Anthropic),3763,1,4.1,2024-12-11
USR-EC18ECD3,Healthcare,Clinical Admin,North America,18,ChatGPT (OpenAI),10512,2,21.2,2024-07-04
USR-CC46BB99,Education,Instructional Designer,Asia-Pacific,5,ChatGPT (OpenAI),7010,1,12.8,2023-11-01
USR-4FAEE0AA,Healthcare,Medical Researcher,North America,7,Gemini (Google),8728,2,20.1,2025-03-07
USR-CB07E254,Finance,Investment Banker,North America,14,ChatGPT (OpenAI),5002,1,6.5,2023-09-09
USR-A4B78910,Marketing,Social Media Manager,North America,25,Perplexity,7707,1,7.1,2023-02-10
USR-81F3064F,Education,Teacher,Asia-Pacific,18,Perplexity,15124,2,17.8,2024-04-13
USR-984B7D99,Education,Instructional Designer,North America,2,ChatGPT (OpenAI),10819,1,10.1,2024-02-04
